observable;cc;tags;description;;;;;;;;;;;;;
http://www.mobile.free.moncompte.freemokx.beget.tech/freemobilemoncompte/dc3e5616c76e6df746f7e539e24a95c3/;;phishing;;;;;;;;;;;;;;
https://recovery-help-centre08032018.000webhostapp.com/payment-update-01.html?count=0;;phishing;;;;;;;;;;;;;;
http://www.coopcentro.fin.ec/components/com_b2jcontact/uploads/redirect.php;;phishing;;;;;;;;;;;;;;
http://alert.apple.cdtr76cq.beget.tech/service/service/;;phishing;;;;;;;;;;;;;;
http://slgrpromotion.com/capitalone/4ff62d29b8ce7074f8d945748e117b25/;;phishing;;;;;;;;;;;;;;
http://fixleaks.com/dist/dxmbox/xmlprdot/f04db8712f96da5da170e7ff0b50c86e;;phishing;;;;;;;;;;;;;;
http://fotozas.ca/post/chines/8487f2ea38a584ef3afbb44113a5eea4/?.verify?service=mail&base64;pgh0bww%20dqo8c3r5bgu%20igjvzhkgeybtyxjnaw46ida7ig92zxjmbg93oiboawrkzw47ih0gpc9zdhlszt4nciagpglmcmft=&charset=utf-8&data:text/html=&login=abuse%40b.com;;phishing;;;;;;;;;;;;;
http://nhabanq7.com/cache/mod_mainmenu/b/.../aissa/cmb/89b88;;phishing;;;;;;;;;;;;;;
https://dawamax.tk/banksecurity/wellsfargo/index.html;;phishing;;;;;;;;;;;;;;
http://dunmebach.com/dropbx/db/4b2a16e322c3cca7c33e625d3edc2508/;;phishing;;;;;;;;;;;;;;
http://matjournal.com/pdf/office/a7f8a4690acaf9b85ad01c8cd0328920/;;phishing;;;;;;;;;;;;;;
http://freeemailextractor.us/16d209b1fe32e7313aa33055ed2fc421/;;phishing;;;;;;;;;;;;;;
http://linksaver.000webhostapp.com/saverlink/7515503b006710cc2fe91fb151617c05;;phishing;;;;;;;;;;;;;;
http://revsherri.com/dropboxfiles/drob/e2acb4c3/x-mail/mxtool/actions/smallgif.html;;phishing;;;;;;;;;;;;;;
http://revsherri.com/dropboxfiles/drob/e2acb4c3/write.php?openlng=fce675297c29f7787bef8fce675297c29f7787bef8&fce675297c29f7787bef8;;phishing;;;;;;;;;;;;;;
http://harvestbiblefellowship.us/js/user/creditagricole/catrue/858de3ed9a21427382a0f48744234e67/information.php;;phishing;;;;;;;;;;;;;;
http://harvestbiblefellowship.us/js/user/creditagricole/catrue/1914f7fa099414302dcafec6b1b4c26f/information.php;;phishing;;;;;;;;;;;;;;
http://harvestbiblefellowship.us/js/user/creditagricole/catrue/1914f7fa099414302dcafec6b1b4c26f;;phishing;;;;;;;;;;;;;;
https://luzevarela.com/wp-admin/office365/office365/395797d1cf2d6e67887b0dd8bf6c7fa6;;phishing;;;;;;;;;;;;;;
http://freeemailextractor.us/119c1e4f1f3eb464923b478ffd8c5497/;;phishing;;;;;;;;;;;;;;
http://64.20.34.139/~eletrokr/paypal/ed3eb0ccbd606cdaec2c3212b3e3e7d4/login.php?;;phishing;;;;;;;;;;;;;;
http://bedsoreinstitute.com/include/db/05987c55195e9df3f5258ab5d9d3f9b9/;;phishing;;;;;;;;;;;;;;
http://auth.ameli.assurance.maladie.moncompte.clients.crustiforme.net/auth-ameli/infos-6c4xsd5s56d6-65ds6ds55/fr/56/43ac278e5a48578e93bcaec8cd646cec;;phishing;;;;;;;;;;;;;;
http://auth.ameli.assurance.maladie.moncompte.clients.crustiforme.net/auth-ameli/infos-6c4xsd5s56d6-65ds6ds55/fr/56/43ac278e5a48578e93bcaec8cd646cec/index2.php?id=1002883b100288;;phishing;;;;;;;;;;;;;;
http://auth.ameli.assurance.maladie.moncompte.clients.crustiforme.net/auth-ameli/infos-6c4xsd5s56d6-65ds6ds55/fr/56/43ac278e5a48578e93bcaec8cd646cec/sms.php;;phishing;;;;;;;;;;;;;;
http://www.enhancedesignstudio.com/846b07751bbfbc389d323a98462f2fd4;;phishing;;;;;;;;;;;;;;
https://www.santanderpjnet.com/br/ib.php;;phishing;;;;;;;;;;;;;;
http://freeemailextractor.us/776bf3efaec3f59a40456e091b937965;;phishing;;;;;;;;;;;;;;
http://www.fixleaks.com/dist/dxmbox/xmlprdot/4d09605977dd4e13594255101b84fd45;;phishing;;;;;;;;;;;;;;
http://nhabanq7.com/cache/mod_mainmenu/b/.../aissa/cmb/08d21;;phishing;;;;;;;;;;;;;;
http://fotozas.ca/post/chines/d6d27496b8ffeb1abe8aca09f60ab244/?.verify?service=mail&base64;pgh0bww%20dqo8c3r5bgu%20igjvzhkgeybtyxjnaw46ida7ig92zxjmbg93oiboawrkzw47ih0gpc9zdhlszt4nciagpglmcmft=&charset=utf-8&data:text/html=&login=abuse%40b.com;;phishing;;;;;;;;;;;;;
http://nhabanq7.com/cache/mod_mainmenu/b/.../aissa/cmb/be9d1;;phishing;;;;;;;;;;;;;;
http://trusturman.com/wp-content/js/tbmjan092017/6585a56e8a3032e321610757a938497d;;phishing;;;;;;;;;;;;;;
http://nhabanq7.com/cache/mod_mainmenu/b/.../aissa/cmb/df75e;;phishing;;;;;;;;;;;;;;
http://auth.ameli.assurance.maladie.moncompte.clients.crustiforme.net/auth-ameli/infos-6c4xsd5s56d6-65ds6ds55/fr/56/04b08efda773f51f72e770ff6d6e3eed;;phishing;;;;;;;;;;;;;;
http://fotozas.ca/post/chines/81fbf0c4f287678eb1f6aa165925e433/?.verify?service=mail&base64;pgh0bww%20dqo8c3r5bgu%20igjvzhkgeybtyxjnaw46ida7ig92zxjmbg93oiboawrkzw47ih0gpc9zdhlszt4nciagpglmcmft=&charset=utf-8&data:text/html=&login=;;phishing;;;;;;;;;;;;;
http://staging.schoolsleuth.org/look/bcd4fc7be826110de14664faf31811c7;;phishing;;;;;;;;;;;;;;
http://nhabanq7.com/cache/mod_mainmenu/b/.../aissa/cmb/57d5b;;phishing;;;;;;;;;;;;;;
http://centerforimmigrants.com/gnt/drop/site/index.html;;phishing;;;;;;;;;;;;;;
http://fotozas.ca/post/chines/39def7267a9fdd0c8ffb39fa67beab8c/?.verify?service=mail&base64;pgh0bww%20dqo8c3r5bgu%20igjvzhkgeybtyxjnaw46ida7ig92zxjmbg93oiboawrkzw47ih0gpc9zdhlszt4nciagpglmcmft=&charset=utf-8&data:text/html=&login=abuse%40b.com;;phishing;;;;;;;;;;;;;
http://fotozas.ca/post/chines/de8c0510f37a458e501f50d3b8d5da15/?.verify?service=mail&base64;pgh0bww%20dqo8c3r5bgu%20igjvzhkgeybtyxjnaw46ida7ig92zxjmbg93oiboawrkzw47ih0gpc9zdhlszt4nciagpglmcmft=&charset=utf-8&data:text/html=&login=abuse%40b.com;;phishing;;;;;;;;;;;;;
http://www.executiveimagenutrition.com/gssss/gssss/eb28f265d183f1e26b1ee3bc713d790c;;phishing;;;;;;;;;;;;;;
http://fotozas.ca/post/chines/11f206b2687339d4eaaa42d071443b6a/?.verify?service=mail&base64;pgh0bww%20dqo8c3r5bgu%20igjvzhkgeybtyxjnaw46ida7ig92zxjmbg93oiboawrkzw47ih0gpc9zdhlszt4nciagpglmcmft=&charset=utf-8&data:text/html=&login=abuse%40b.com;;phishing;;;;;;;;;;;;;
http://auth.ameli.assurance.maladie.moncompte.clients.crustiforme.net/auth-ameli/infos-6c4xsd5s56d6-65ds6ds55/fr/56/ea6042a7bb0d361940784c18a13aba34/sms2.php;;phishing;;;;;;;;;;;;;;
http://fotozas.ca/post/chines/2151ffd060cf1e4fa32bbbfb42332e6d/?.verify?service=mail&base64;pgh0bww%20dqo8c3r5bgu%20igjvzhkgeybtyxjnaw46ida7ig92zxjmbg93oiboawrkzw47ih0gpc9zdhlszt4nciagpglmcmft=&charset=utf-8&data:text/html=&login=;;phishing;;;;;;;;;;;;;
http://ieas.org.gr/modules/mod_breadcrumbs/tmpl/campolino/chines/5404a53c9177b754fe6efd33806d2060/?.verify?service=mail&base64;pgh0bww%20dqo8c3r5bgu%20igjvzhkgeybtyxjnaw46ida7ig92zxjmbg93oiboawrkzw47ih0gpc9zdhlszt4nciagpglmcmft=&charset=utf-8&data:text/html=&login=;;phishing;;;;;;;;;;;;;
http://ieas.org.gr/modules/mod_breadcrumbs/tmpl/campolino/chines/b8f2d93d28844f05972f6cb12e9862d0/?.verify?service=mail&base64;pgh0bww%20dqo8c3r5bgu%20igjvzhkgeybtyxjnaw46ida7ig92zxjmbg93oiboawrkzw47ih0gpc9zdhlszt4nciagpglmcmft=&charset=utf-8&data:text/html=&login=;;phishing;;;;;;;;;;;;;
http://fotozas.ca/post/chines/44e2c02534a07d38bbc3cc4a909ca98f/?.verify?service=mail&base64;pgh0bww%20dqo8c3r5bgu%20igjvzhkgeybtyxjnaw46ida7ig92zxjmbg93oiboawrkzw47ih0gpc9zdhlszt4nciagpglmcmft=&charset=utf-8&data:text/html=&login=;;phishing;;;;;;;;;;;;;
http://fotozas.ca/post/chines/463296bb6c8a63209191bf5fbe9ea638/?.verify?service=mail&base64;pgh0bww%20dqo8c3r5bgu%20igjvzhkgeybtyxjnaw46ida7ig92zxjmbg93oiboawrkzw47ih0gpc9zdhlszt4nciagpglmcmft=&charset=utf-8&data:text/html=&login=abuse%40b.com;;phishing;;;;;;;;;;;;;
http://fotozas.ca/post/chines/f7bf44ffccaaa562b6b4b6d459b728a8/?.verify?service=mail&base64;pgh0bww%20dqo8c3r5bgu%20igjvzhkgeybtyxjnaw46ida7ig92zxjmbg93oiboawrkzw47ih0gpc9zdhlszt4nciagpglmcmft=&charset=utf-8&data:text/html=&login=abuse%40b.com;;phishing;;;;;;;;;;;;;
http://adc.or.ke/templates/atomic/step2.php;;phishing;;;;;;;;;;;;;;
http://saffordbuildingco.com/logs/loginprodx.php;;phishing;;;;;;;;;;;;;;
http://harvestbiblefellowship.us/js/user/creditagricole/catrue/ded9156674c7dcc31d1b6f6991c182c2/email.php;;phishing;;;;;;;;;;;;;;
http://matjournal.com/pdf/office/f3f1d347bc3635d789e146e029ab6a05/;;phishing;;;;;;;;;;;;;;
http://harvestbiblefellowship.us/js/user/creditagricole/catrue/59fa05d709babc02cea6f5991d6fb10e/;;phishing;;;;;;;;;;;;;;
http://www.mobile.free.moncompte.freemokx.beget.tech/freemobilemoncompte/f37c1d1bc72c9d1ab1ccae2c830b73e9;;phishing;;;;;;;;;;;;;;
http://www.mobile.free.moncompte.freemokx.beget.tech/freemobilemoncompte/c2fee785262797d97f3f4ada681040d1;;phishing;;;;;;;;;;;;;;
http://freeemailextractor.us/354ddceb997a0db0ade98584d32d9f38/;;phishing;;;;;;;;;;;;;;
http://harvestbiblefellowship.us/js/user/creditagricole/catrue/ded9156674c7dcc31d1b6f6991c182c2;;phishing;;;;;;;;;;;;;;
http://cca-paris.com/images/cca_pdf/banquepopulaire.fr/loginnn.php;;phishing;;;;;;;;;;;;;;
http://www.lotto109.com/follow-up/c5994b7ffc56072d05409cee82701a22;;phishing;;;;;;;;;;;;;;
http://www.executiveimagenutrition.com/gssss/gssss/b9bda4430b05eff1c2b4a0046f0b50b1/;;phishing;;;;;;;;;;;;;;
http://luzevarela.com/wp-admin/office365/office365/44216b3fa5b81719b006a8dda31c1c16/;;phishing;;;;;;;;;;;;;;
https://systems-checks.000webhostapp.com/incorrect.html?tab=accounts&ref=settings_nav;;phishing;;;;;;;;;;;;;;
https://systems-checks.000webhostapp.com/question.html?tab=accounts&ref=settings_nav;;phishing;;;;;;;;;;;;;;
http://www.rukhsha.cf/nhh/newyahoo/upgrade.html;;phishing;;;;;;;;;;;;;;
http://www.sgn80.com/components/com_finder/views/search/majid/2e29f79e7169c385a8db9b4a3a292694;;phishing;;;;;;;;;;;;;;
http://www.contraluz.com.co/docusign/docusign/docusign/;;phishing;;;;;;;;;;;;;;
http://www.sgn80.com/components/com_finder/views/search/majid/f70ca44b3cd2328518b7e8aee7abad7d;;phishing;;;;;;;;;;;;;;
http://bankofamerica-onlineaccess.cf/confirm.php?cmd=login_submit&id=0dbce689cd9ba0f02d3bbf44be557d370dbce689cd9ba0f02d3bbf44be557d37&session=0dbce689cd9ba0f02d3bbf44be557d370dbce689cd9ba0f02d3bbf44be557d37;;phishing;;;;;;;;;;;;;;
http://www.haymajoe.com/samino/info.php;;phishing;;;;;;;;;;;;;;
http://www.andoburg.com/concept/dropboxnew/dropbox/d3a1e51340cf9f55b3bfe620cddb2f94/;;phishing;;;;;;;;;;;;;;
http://servinauticbalear.com/inc/cea53553864c931b673290341966d695/;;phishing;;;;;;;;;;;;;;
http://www.kucfcf.org.tw/sites/confirmlogx/id-20365846/westpac/login/03b4a5ea85602978518b33eafdd4d744/update_info/f7e8a31563e4e44096da4ad4fd19bf17/account.html;;phishing;;;;;;;;;;;;;;
https://slgrpromotion.com/capitalone/4ff62d29b8ce7074f8d945748e117b25/;;phishing;;;;;;;;;;;;;;
http://fixleaks.com/dist/dxmbox/xmlprdot/a79b6adee1bab25b916d05aa4da45a17;;phishing;;;;;;;;;;;;;;
http://phabdeal.com/dropbx2/index.html;;phishing;;;;;;;;;;;;;;
http://bedsoreinstitute.com/include/db/d6c99513219cf3b0340bec1afb9b6aae/download.html;;phishing;;;;;;;;;;;;;;
http://bedsoreinstitute.com/include/db/d6c99513219cf3b0340bec1afb9b6aae/;;phishing;;;;;;;;;;;;;;
http://fb-register68.hol.es/incorrect_email.html;;phishing;;;;;;;;;;;;;;
http://fb-register68.hol.es/rk1.php;;phishing;;;;;;;;;;;;;;
https://fredandredschili.com/wp-admin/a/boa/boa/boa%20fixed/boa%20fixed/confirm.html;;phishing;;;;;;;;;;;;;;
http://user57103.vs.speednames.com/credit-agricole.frportailinternetpagesdefault.aspx;;phishing;;;;;;;;;;;;;;
https://general-fb-security10000.000webhostapp.com/recovery-answer.html?=10065877425?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed;;phishing;;;;;;;;;;;;;;
https://bedsoreinstitute.com/include/db/ed2785ccc20f063e5ee7a84faa85abd3/;;phishing;;;;;;;;;;;;;;
http://dunmebach.com/dropbx/db/154b09aa4c4e9abe2edc464e92a362de/;;phishing;;;;;;;;;;;;;;
http://naczillku.pl/backups/dropbox/drpbnew/8c33b12d282a32947897a1714aa3484338f99028/;;phishing;;;;;;;;;;;;;;
http://harvestbiblefellowship.us/js/user/creditagricole/catrue/be28a5bb6456eb4d0257631f65d953a0/email.php;;phishing;;;;;;;;;;;;;;
http://revsherri.com/dropboxfiles/drob/465f11fd/x-mail/mxtool/actions/smallgif.html;;phishing;;;;;;;;;;;;;;
http://luzevarela.com/wp-admin/office365/office365/3da285644c2e90e33bc3bcf6789e4b3f;;phishing;;;;;;;;;;;;;;
http://harvestbiblefellowship.us/js/user/creditagricole/catrue/ff4f2fdab2c23ed45b5d743f2320f157/;;phishing;;;;;;;;;;;;;;
http://passporttraveleg.com/upload/50ece14326c6d5fe1e61169487ff2f37;;phishing;;;;;;;;;;;;;;
http://auth.ameli.assurance.maladie.moncompte.clients.crustiforme.net/auth-ameli/infos-6c4xsd5s56d6-65ds6ds55/fr/56/772d6f41595c4a75996bf707d7cdbcda/index2.php?id=1002883b100288;;phishing;;;;;;;;;;;;;;
http://auth.ameli.assurance.maladie.moncompte.clients.crustiforme.net/auth-ameli/infos-6c4xsd5s56d6-65ds6ds55/fr/56/772d6f41595c4a75996bf707d7cdbcda/sms.php;;phishing;;;;;;;;;;;;;;
http://auth.ameli.assurance.maladie.moncompte.clients.crustiforme.net/auth-ameli/infos-6c4xsd5s56d6-65ds6ds55/fr/56/772d6f41595c4a75996bf707d7cdbcda/sms2.php;;phishing;;;;;;;;;;;;;;
https://luzevarela.com/wp-admin/office365/office365/706856b7b8bdcb1784a5b426b0d8eb81/;;phishing;;;;;;;;;;;;;;
http://freeemailextractor.us/a2b3cd232cdfa2c3361be574c17a23e3;;phishing;;;;;;;;;;;;;;
"http://www.goldirainvesting.info/post/chines/c29f4b2eadb511b97fa924bb82223c94?login=&.verify?service=mail&data:text/html;charset=utf-8;base64";pgh0bww+dqo8c3r5bgu+igjvzhkgeybtyxjnaw46ida7ig92zxjmbg93oiboawrkzw47ih0gpc9zdhlszt4nciagpglmcmft;;phishing;;;;;;;;;;;;;
http://bankofamerica-onlineaccess.ml/confirm.php?cmd=login_submit&id=457ef16915583b21ea161c10476a6a09457ef16915583b21ea161c10476a6a09&session=457ef16915583b21ea161c10476a6a09457ef16915583b21ea161c10476a6a09;;phishing;;;;;;;;;;;;;;
https://shamsalpine.com.pk/capitalone/e821d8a501dcd71662cc060319c9b440/confirm.html;;phishing;;;;;;;;;;;;;;
http://buyblackmovies.com/blog/wp-content/docusignn/docusign/index.php;;phishing;;;;;;;;;;;;;;
http://r3imobiliariasc.com.br/wp-admin/includes/system/step2.php;;phishing;;;;;;;;;;;;;;
http://checkthetrip.com/wp-includes/random_compat/cast_to_id0hp/cast_to_intd54sphp/mnbahjubjhsw5d10/wellsuserpass/user/be56308a03a620c139532ddb5dcb5389/verification-email.php;;phishing;;;;;;;;;;;;;;
https://amazon.de.mailnews.info/617314/tgi3u5kthsda/wy1fosdlzilhisb4nddfp4rqk/?customer=4205073222050073463048834&campain=zz3dsi2we8ldjljdpgja8xfuc&datach=3qh01kd1kg;;phishing;;;;;;;;;;;;;;
http://amelifyv.beget.tech/log/index2.html?_nfpb=true&_pagelabel=as_demande_code_conf_page&premieredemande=false;;phishing;;;;;;;;;;;;;;
http://amelifyv.beget.tech/log/index4.html?_nfpb=true&_pagelabel=as_demande_code_conf_page&premieredemande=false;;phishing;;;;;;;;;;;;;;
http://lafayedemicheauxluka.000webhostapp.com/paypal/;;phishing;;;;;;;;;;;;;;
http://ib.nab.com.au.verify-nabib.ga/9d7402a9c60cdea4f48343c6d3e3953e/login/;;phishing;;;;;;;;;;;;;;
http://www.worldeduc.org/wp-content/site/dropbox/e945222267b8c38c49b180bd1c6c0204/;;phishing;;;;;;;;;;;;;;
http://semestapalet.com/wp-includes/js/jcrop/aol.com/aol/index.php;;phishing;;;;;;;;;;;;;;
http://test2.jessekanclerz.com/m4il/cdb6589629287103bcf10be2295e7d9b/;;phishing;;;;;;;;;;;;;;
http://harvestbiblefellowship.us/js/user/creditagricole/catrue/1b65b015851af4c7c1e5fabdcf3218f6/email.php;;phishing;;;;;;;;;;;;;;
http://alakaimarketing.com/us/6cf86c04fb73073d/profileinfo.php;;phishing;;;;;;;;;;;;;;
http://jf4pfgrk0spdhzztuyzf.ukhs.edu.bd/mid_menu/midfiles/mail.php?session=2af382c23e04c431e3c34deeb70c8f312af382c23e04c431e3c34deeb70c8f31;;phishing;;;;;;;;;;;;;;
https://www.touchpointsforhealthcare.com/well-admin/step2.php;;phishing;;;;;;;;;;;;;;
http://cashmerelands.com/images/shop/docs/2a23433064366f4a87d1789b01b76d13/;;phishing;;;;;;;;;;;;;;
http://www.datarescue.cl/bace/265bb0d5852e7d6d7d087a1dd1d36574/;;phishing;;;;;;;;;;;;;;
http://hyhrtg.tk/food/mien/index.html;;phishing;;;;;;;;;;;;;;
http://luzevarela.com/wp-admin/office365/office365/c52db52fb70226a150a01de4bb2faf38;;phishing;;;;;;;;;;;;;;
http://wfarias.com.br/santander.binance0/client.bitcoin.binance/cliente.binance/bitcoin.binace/atendence.binance/index.html;;phishing;;;;;;;;;;;;;;
http://ocean-datasolutions.com/wordpress/docusign/microsoftonline/c6bfe561094e74c8d5afb1b3cb5de322/;;phishing;;;;;;;;;;;;;;
"http://ieas.org.gr/modules/mod_breadcrumbs/tmpl/campolino/chines/0b427e53dfb5d92bf1962301eac63d5f/?login=&.verify?service=mail&data:text/html;charset=utf-8;base64";pgh0bww+dqo8c3r5bgu+igjvzhkgeybtyxjnaw46ida7ig92zxjmbg93oiboawrkzw47ih0gpc9zdhlszt4nciagpglmcmft;;phishing;;;;;;;;;;;;;
https://bedsoreinstitute.com/include/db/d6c99513219cf3b0340bec1afb9b6aae/;;phishing;;;;;;;;;;;;;;
http://www.mobile.free.moncompte.freemokx.beget.tech/freemobilemoncompte/8ed82997b3005da51c093e6cc5bbbd5f;;phishing;;;;;;;;;;;;;;
http://www.nanoceram.net/hhtpd/host/mail/index.php/page/abonne/96a653826a7a5232b73b5b3376eadd38;;phishing;;;;;;;;;;;;;;
http://revsherri.com/dropboxfiles/drob/326e4ed6/;;phishing;;;;;;;;;;;;;;
http://auth.ameli.assurance.maladie.moncompte.clients.crustiforme.net/auth-ameli/infos-6c4xsd5s56d6-65ds6ds55/fr/56/b04ffb411bbd4678c62cd99f6475b1c6/sms.php;;phishing;;;;;;;;;;;;;;
http://www.bptennis.net/wordpress/file/postalehtml/f46de;;phishing;;;;;;;;;;;;;;
https://page-service-2018.000webhostapp.com/bayar/sets.html?=10065877425?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed;;phishing;;;;;;;;;;;;;;
http://e-antioxidanti.ro/hui/cha/yilo/;;phishing;;;;;;;;;;;;;;
http://contsc.com/atendimento/parceiros/acesso/acesso/itk_kbps_one.php;;phishing;;;;;;;;;;;;;;
https://r3imobiliariasc.com.br/wp-admin/includes/system/step2.php;;phishing;;;;;;;;;;;;;;
http://hparch.net/wellsfargo.gucci1/index.html;;phishing;;;;;;;;;;;;;;
http://passporttraveleg.com/upload/d0aa2455af10572934a4d44db7daa571/;;phishing;;;;;;;;;;;;;;
http://www.worldeduc.org/wp-content/site/dropbox/4d196ae60706d004b8d617b2180d2c3e/;;phishing;;;;;;;;;;;;;;
"http://ieas.org.gr/modules/mod_breadcrumbs/tmpl/campolino/chines/033179d74e84e786cdc4b92354aa29ba/?login=&.verify?service=mail&data:text/html;charset=utf-8;base64";pgh0bww+dqo8c3r5bgu+igjvzhkgeybtyxjnaw46ida7ig92zxjmbg93oiboawrkzw47ih0gpc9zdhlszt4nciagpglmcmft;;phishing;;;;;;;;;;;;;
"http://goldirainvesting.info/post/chines/7eca0928014d5eb6a20c0f09e262e297?login=abuse@fedex.com&.verify?service=mail&data:text/html;charset=utf-8;base64";pgh0bww+dqo8c3r5bgu+igjvzhkgeybtyxjnaw46ida7ig92zxjmbg93oiboawrkzw47ih0gpc9zdhlszt4nciagpglmcmft;;phishing;;;;;;;;;;;;;
http://www.smokesonstate.com/gssss/gssss/e43a0dd256afbaedd4eb58a35fe958f9/;;phishing;;;;;;;;;;;;;;
http://www.radioactivejesus.net/capitalonen/43437500a3a3c6d3c92d14eeb364e508/;;phishing;;;;;;;;;;;;;;
http://cabaniasmunaymanta.com/libraries/phputf8/native/admin/0af63da743/bill.php;;phishing;;;;;;;;;;;;;;
http://cabaniasmunaymanta.com/libraries/phputf8/native/admin/9b086ec5ed/card.php;;phishing;;;;;;;;;;;;;;
http://ib.nab.com.au.verify-nabib.ga/3b533d2164f721f1de88905cedcd04da/login/;;phishing;;;;;;;;;;;;;;
http://www.mobile.free.moncompte.freemokx.beget.tech/freemobilemoncompte/fc814ae2a66a93533f58571153432c0a;;phishing;;;;;;;;;;;;;;
http://luzevarela.com/wp-admin/office365/office365/b0263a359a1f6bf57b3feac3db012a45;;phishing;;;;;;;;;;;;;;
http://yan125.ns12-wistee.fr/huuu/gary/fr/doss/aa6f14580812ea77b5cd2f9de8e055db/;;phishing;;;;;;;;;;;;;;
http://auth.ameli.assurance.maladie.moncompte.clients.crustiforme.net/auth-ameli/infos-6c4xsd5s56d6-65ds6ds55/fr/56/dfbf9b1bf700966f60e8384e3357d01a/sms.php;;phishing;;;;;;;;;;;;;;
http://freeemailextractor.us/c980752967dc04fca04fe0fab08d273f;;phishing;;;;;;;;;;;;;;
http://www.fixleaks.com/dist/dxmbox/xmlprdot/1f22cc8b6963f621401357dc7e2dbc67/;;phishing;;;;;;;;;;;;;;
http://harvestbiblefellowship.us/js/user/creditagricole/catrue/3220cb68f1a8fe5bc18fe255b0edcfde/information.php;;phishing;;;;;;;;;;;;;;
http://slgrpromotion.com/capitalone/e44cdf8b06283eeafb33c03cb77f24de;;phishing;;;;;;;;;;;;;;
http://www.bptennis.net/wordpress/file/postalehtml/1ba1f/;;phishing;;;;;;;;;;;;;;
http://wildcard.ukhs.edu.bd/mid_menu/midfiles/mail.php?session=3694403234df41b8c4027a743816bc043694403234df41b8c4027a743816bc04;;phishing;;;;;;;;;;;;;;
http://bayermunec.altervista.org/update.html;;phishing;;;;;;;;;;;;;;
http://zaeemsolutions.com/doc/1/;;phishing;;;;;;;;;;;;;;
http://touchpointsforhealthcare.com/well-admin/step2.php;;phishing;;;;;;;;;;;;;;
http://loginswisscomwebmail.ulcraft.com/;;phishing;;;;;;;;;;;;;;
http://test2.jessekanclerz.com/m4il/a6e47162ac21b6a29681c28b90c9c667;;phishing;;;;;;;;;;;;;;
http://harvestbiblefellowship.us/js/user/creditagricole/catrue/2cf99a4ad9a63f1f73ad1a96ac4434a5/information.php;;phishing;;;;;;;;;;;;;;
http://www.fixleaks.com/dist/dxmbox/xmlprdot/bb4fcef80d20960dbfc7e73783c27e9b/;;phishing;;;;;;;;;;;;;;
http://freeemailextractor.us/4faffb60c0bdd91832c7688d7492c110;;phishing;;;;;;;;;;;;;;
"http://goldirainvesting.info/post/chines/9b2826317fec06004878adc0fd9c81e2?login=abuse@fedex.com&.verify?service=mail&data:text/html;charset=utf-8;base64";pgh0bww+dqo8c3r5bgu+igjvzhkgeybtyxjnaw46ida7ig92zxjmbg93oiboawrkzw47ih0gpc9zdhlszt4nciagpglmcmft;;phishing;;;;;;;;;;;;;
http://vnrentacar.com/upload/bofa/id/home/login.php;;phishing;;;;;;;;;;;;;;
http://vnrentacar.com/upload/bofa/id/home/confirm.php?cmd=login_submit&id=39e7673155beede0998da9224b6d59e939e7673155beede0998da9224b6d59e9&session=39e7673155beede0998da9224b6d59e939e7673155beede0998da9224b6d59e9;;phishing;;;;;;;;;;;;;;
http://secure.alert.bank.ofamerica.check-account.fitwoodlands.com/secure_infos/;;phishing;;;;;;;;;;;;;;
http://bricarroll.com/safe/wellsfargo2/wellsfargo/wellsfargo/wellsfargo.com/wellsfargo.com/step2.php;;phishing;;;;;;;;;;;;;;
http://secure.alert.bank.ofamerica.check-account.fitwoodlands.com/secure_infos/account-details.html;;phishing;;;;;;;;;;;;;;
http://armondkurtiroudimalticullarum09810.000webhostapp.com/gulyaforexappl/;;phishing;;;;;;;;;;;;;;
http://zksjooqwt2xqylsdsij8.ukhs.edu.bd/mid_menu/midfiles/mail.php?session=992ad9de859aca4991f6e992f2009383992ad9de859aca4991f6e992f2009383;;phishing;;;;;;;;;;;;;;
https://wh01.hkisl.net/~zozoever/homeinfo/;;phishing;;;;;;;;;;;;;;
https://wh01.hkisl.net/~zozoever/homeinfo/bb6c2/;;phishing;;;;;;;;;;;;;;
https://wh01.hkisl.net/~zozoever/homeinfo/bb6c2/index2.html;;phishing;;;;;;;;;;;;;;
http://wehcenter.nl/indexx.html;;phishing;;;;;;;;;;;;;;
http://wehcenter.nl/done.html;;phishing;;;;;;;;;;;;;;
http://www.casaalfarero.org/05fea22ada/0bcfe1adce/0bbe3fee4b/05fea22ada/05fea22ada/;;phishing;;;;;;;;;;;;;;
http://cioapatx.beget.tech/workbench/;;phishing;;;;;;;;;;;;;;
https://041ad1c.netsolhost.com/ub/;;phishing;;;;;;;;;;;;;;
http://www.casaalfarero.org/05fea22ada/0bcfe1adce/0bbe3fee4b/05fea22ada/0bbe3fee4b/;;phishing;;;;;;;;;;;;;;
http://test2.jessekanclerz.com/m4il/032d0b4ef29ceed876908be1645af1a1/;;phishing;;;;;;;;;;;;;;
http://passporttraveleg.com/upload/71e4a1c632ab99e20843decf28a02d4e/;;phishing;;;;;;;;;;;;;;
http://www.tiny.cc/74keohw8/;;phishing;;;;;;;;;;;;;;
http://www.radioactivejesus.net/capitalonen/11d399370559e787a6658a7ba2af7803/update.php;;phishing;;;;;;;;;;;;;;
http://www.jeffstu.co.uk/app/test/images/91050ffx15919f015819l/;;phishing;;;;;;;;;;;;;;
